descriptions,height,images,links,texts,titles,types,url,width
"marks,shop,to,london,homewares,the,clothing,baby,kids,at,nl,website,spencer,well,and,men,all,as,women,welcome",2275.02,14,709,85,"marks,spencer,to,welcome,netherlands",,https://www.marksandspencer.com/en-nl/,1903
"marks,shop,to,london,homewares,the,clothing,baby,kids,at,website,spencer,well,and,men,es,all,as,women,welcome",2332.17,14,699,85,"marks,spencer,spain,to,welcome",,https://www.marksandspencer.com/en-es/,1903
"shop,to,wide,homeware,now,our,clothing,sale,at,on,great,get,of,latest,discounts,range,and,online,products",2106.33,4,888,110,"marks,sale,spencer",,https://www.marksandspencer.com/c/offers/sale?intid=hp_car_1_1_040719_sale,1903
"marks,accessories,shop,less,update,your,in,our,now,clothing,sale,at,on,wardrobe,spencer,and,womens,shoes,for",15394,417,1241,1051,"offers,clothes,ladies,womens,sale,clothing",,https://www.marksandspencer.com/l/offers/sale/womens?intid=hp_car_1_1_280619_saleww,1903
,15131.7,362,1170,1029,"offers,clothes,mens,sale,on,clothing",,https://www.marksandspencer.com/l/offers/sale/mens?intid=hp_car_1_1_280619_salemw,1903
,13562.2,160,1049,764,"offers,accessories,kids,sale,clothing",,https://www.marksandspencer.com/l/offers/sale/kids?intid=hp_car_1_1_280619_salekw,1903
,5122.37,89,934,382,"offers,beauty,products,sale",,https://www.marksandspencer.com/l/offers/sale/beauty?intid=hp_car_1_1_280619_salebty,1903
"marks,shop,less,update,your,in,our,now,lingerie,sale,at,on,nightwear,wardrobe,spencer,knickers,and,for,bras",15895.3,445,1275,1135,"offers,ladies,lingerie,sale,nightwear,womens",,https://www.marksandspencer.com/l/offers/sale/lingerie-and-nightwear?intid=hp_car_1_1_280619_salelg,1903
,15347.1,381,1219,916,"offers,furnishing,sale,homeware,home",,https://www.marksandspencer.com/l/offers/sale/home-sale?intid=hp_car_1_1_280619_salehm,1903
,12182.8,466,1300,845,"furniture,sale",,https://www.marksandspencer.com/l/offers/furniture-sale?intid=hp_car_1_1_280619_salefue,1903
"offers,rose,sparkling,red,wine,over,standard,prosecco,shop,at,from,delivery,and,white,champagne,free",2818.65,9,846,199,"offers,wine",,https://www.marksandspencer.com/l/wine-shop/all-wine-offers?intid=hp_car_1_1_280619_salewine,1903
,12182.8,466,1300,845,"furniture,sale",,https://www.marksandspencer.com/l/offers/furniture-sale?intid=hp_car_2_1_050719_furniture,1903
,12451.7,438,1283,776,"mens,shorts,price,on,half,buy,get",,https://www.marksandspencer.com/l/offers/buy-1-get-1-half-price-on-mens-shorts?intid=hp_car_2_2_180619_mwshorts,1903
"running,today,ladies,shorts,collection,shop,women,at,including,for,buy,range,and,free,store,the,sports",8864.33,169,995,516,"chino,ladies,shorts,denim,cargo,womens",,https://www.marksandspencer.com/l/women/shorts?intid=hp_car_2_3_050719_wwshorts,1903
,15243.6,115,932,792,"of,british,best,food,summertime",,https://www.marksandspencer.com/l/food-to-order/best-of-british-summertime-food?intid=hp_car_3_1_160619_fto,1903
"beautiful,fresh,shop,wide,now,our,next,with,free,planters,of,uk,order,bouquets,from,range,and,day,online,delivery,plants,flowers",13047.7,190,946,601,"next,online,uk,delivery,day,plants,free,flowers",,https://www.marksandspencer.com/l/flowers-and-plants/all-flowers-and-plants?intid=hp_car_3_2_020719_flowers,1903
"offers,rose,sparkling,red,wine,over,standard,prosecco,shop,at,from,delivery,and,white,champagne,free",2870.65,10,845,200,"buy,save",,https://www.marksandspencer.com/l/wine-shop/buy-4-save-30?intid=hp_car_3_3_020719_winepromo,1903
"pair,shorts,to,in,bit,the,this,poppy,print,that,do,dive,their,summer,palm,for,environment,swim,bold",4331,24,873,182,"friendly,men,shorts,palm,print,planet",,https://www.marksandspencer.com/c/style-and-living/planet-friendly-palm-print-mens-shorts?intid=hp_SL_080719_EP,1903
"casual,are,to,ways,our,trousers,ready,favourite,host,whole,here,of,wear,there,fashion,from,style,party,summer,for,looks,white",5703.8,23,839,123,"how,summer,to,style,for,trousers,white",,https://www.marksandspencer.com/c/style-and-living/how-to-style-white-trousers?intid=hp_SL_060719_TS,1903
"which,styled,patrycja,floral,our,with,she,loves,print,has,crinkle,insider,chic,blouse,jeans,look,city,for,white",2909,24,878,186,"effort,the,summer,floral,top,zero",,https://www.marksandspencer.com/c/style-and-living/floral-blouse?intid=hp_SL_050719_EP,1903
"sunscreen,looking,your,ren,light,the,uvb,uva,clean,screen,electronics,meet,from,that,and,blue,natural,protects,for,face",2909,24,875,187,"natural,best,sun,protection,the",,https://www.marksandspencer.com/c/style-and-living/the-best-blue-light-mineral-suncreen?intid=hp_SL_040719_EP,1903
"finish,casual,which,to,trend,your,with,accent,an,on,meets,trainers,sleek,style,comfort,feature,metallic,all,these,outfits",4331,24,878,183,"ready,trainers,summer,for,under",,https://www.marksandspencer.com/c/style-and-living/womens-trainers?intid=hp_SL_030719_EP,1903
"picnic,fruit,fresh,to,our,pre,with,this,cans,get,celebrations,rainbow,sandwich,special,coloured,from,year,and,cocktail,set,pride,mixed,for,lgbt",4331,24,874,184,"pride,rainbow,how,picnic,throw,to,for",,https://www.marksandspencer.com/c/style-and-living/the-rainbow-picnic-idea-for-pride?intid=hp_SL_020719_EP,1903
"easy,picnic,to,in,ideas,dog,the,serve,it,recipe,tennis,an,just,season,up,from,do,and,time,party,station,these,summer,for,yourself,berry,hot,cheesecake",4788.45,15,821,108,"recipes,summer,for,garden,and,ideas,party",,https://www.marksandspencer.com/c/style-and-living/summer-garden-party-food-ideas?intid=hp_SL_300619_GTL,1903
"how,maxi,bci,to,shirt,this,it,or,sustainably,here,wear,sourced,is,shine,rain,from,style,dress,made,cotton,come,tiered",4306,24,878,144,"maxi,by,charlotte,as,versatile,loved,dress,insider,the",,https://www.marksandspencer.com/c/style-and-living/floral-maxi-dress-insider-pick?intid=hp_SL_290619_EP,1903
"shop,your,nearest,in,the,or,collection,at,food,trends,free,store,latest,order,from,online,delivery,for,adventures,home",3332.7,15,837,117,"recipes,inspiration,adventures,food,in,news",,https://www.marksandspencer.com/c/food-to-order/adventures-in-food?intid=hp_car_4_1_150619_foodnews,1903
"fresh,shop,update,your,nearest,in,the,market,or,collection,at,trends,free,store,latest,order,from,online,delivery,for,home",5469.48,22,822,129,"market,order,fresh,to,update,food",,https://www.marksandspencer.com/c/food-to-order/not-just-any-food/food-news/fresh-market-update?intid=hp_car_4_2_260619_freshmarket,1903
"instore,living,including,in,our,month,offers,this,longer,meat,on,fuller,check,fish,dine,range,and,out,healthy,for,poultry",6530.75,22,826,149,"offers,order,to,food,in,store",,https://www.marksandspencer.com/c/food-to-order/in-store-offers?intid=hp_car_4_3_230419_foodoffers,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,and,online,delivery,for,home",1415.4,3,816,81,"marks,spencer,collection,delivery,and",,https://www.marksandspencer.com/c/delivery-and-collection#a,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,and,online,delivery,for,home",1440.4,3,816,120,"marks,spencer,collection,delivery,and",,https://www.marksandspencer.com/c/delivery-and-collection#collection,1903
"marks,help,spencer,about,returns,frequently,asked,and,questions,refunds",3469.53,3,850,151,"and,faqs,refunds,returns",,https://www.marksandspencer.com/c/faqs/returns-and-refunds,1903
"sparks,shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,online,faq,delivery,for,home",2113.25,4,837,92,"marks,sparks,spencer,frequently,asked,questions",,https://www.marksandspencer.com/c/sparks-faqs,1903
,1252,0,784,99,"marks,sign,spencer,in",,https://www.marksandspencer.com/webapp/wcs/stores/servlet/LogonForm?catalogId=10001&storeId=10151&krypto=xP17ZWUdRnvUFMBsssPy1aJBBNr%2F4Rqemm%2F1P5sud4Z971BZR1BSILbuD%2BC%2BadRsffc%2Bmr745QkSUOS5kukTarozpqbbdZoPguzhMoZeRWT1BwQPPJ7i1gsRylBp70nm0axmViAhgFFifLBHEp9S68pLAvlkCaPFFP0ivnuMJjg7m%2BjvTRjIjgMTRFNMRnBqU4Hv%2BKBpcqkT1i7vFqaY%2B%2Bvk70E%2F55wKOdx%2F5k6roZPCDA1PNViknfdVOhR3m9d1uwuRFGzOBnz%2FHv2xVwfAzCAxk6zmsbvUNgTV4mONq%2F7Rkh1lcm7l7lmOLdJ%2FJm%2FHB1Mbo3k4wVHtfHdL6TDDp3HENCyytCGco53klCI%2FZR8yADdOPVbO5ijhNTPRY1s6&ddkey=https%3AMSMyAccountView,1903
"marks,help,spencer,about,delivery,frequently,asked,questions",2737.83,3,854,140,"faqs,delivery",,https://www.marksandspencer.com/c/faqs/delivery,1903
,1338.28,3,799,120,"order,tracking",,https://www.marksandspencer.com/webapp/wcs/stores/servlet/MSOrderTrackingFormCmd?catalogId=10051&langId=-24&storeId=10151,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,us,online,delivery,for,contact,home",2058.9,6,818,162,"contact,marks,us,spencer",,https://www.marksandspencer.com/c/contact-us,1903
,6647.8,3,1057,359,"and,marks,sitemap,spencer",,https://www.marksandspencer.com/sitemap,1903
"sparks,seasonal,to,loyalty,sales,can,events,offers,money,provides,exciting,priority,and,access,made,previews,buy,experiences,card,tailor",1550,0,781,92,"offers,sparks,personalised,loyalty,card,club,members",,https://www.marksandspencer.com/webapp/wcs/stores/servlet/MSSparksLandingPage?langId=-24&storeId=10151&catalogId=10051,1903
"latest,listing,at,ideas,store,the,discover",8366.2,1,1772,1081,"store,listing",,https://www.marksandspencer.com/s/store-listing,1903
"latest,delivery,at,international,ideas,the,discover",2505.28,30,824,102,"international,content,static,delivery",,https://www.marksandspencer.com/s/international-delivery,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,mobile,online,apps,delivery,for,home",2657,10,809,91,"static,content,mobile,apps",,https://www.marksandspencer.com/c/mobile-apps,1903
"shop,your,nearest,balance,in,the,or,collection,at,trends,free,store,latest,order,from,gift,online,delivery,for,card,home",3107.63,6,807,98,"gift,card,content,static,balance",,https://www.marksandspencer.com/c/gift-card-balance,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,online,size,guides,delivery,for,home",2904.48,3,864,278,"size,guides",,https://www.marksandspencer.com/c/size-guides?espotId=PDP-SG_SG-WWLTD&intid=gft_sizeguides,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,online,opticians,delivery,for,home",1417,4,800,76,"campaigns,opticians",,https://www.marksandspencer.com/c/opticians,1903
"shop,your,nearest,in,the,or,archive,collection,at,trends,free,store,latest,order,from,online,delivery,for,home",2864.03,12,811,94,"archive,the",,https://www.marksandspencer.com/c/style-and-living/the-mands-archive,1903
"positive,sustainability,to,enable,taking,our,the,impact,re,on,planet,of,is,customers,core,we,steps,sustainable,business,see,part,have",4398.23,24,824,125,"sustainability,matter,make,it",,https://www.marksandspencer.com/s/make-it-matter,1903
"marks,terms,spencer,help,are,what,and,website,conditions,the",18784.5,3,885,355,"and,legal,policies,ethical",,https://www.marksandspencer.com/c/faqs/legal-and-ethical-policies/what-are-the-websites-terms-and-conditions,1903
"policy,shop,your,nearest,in,protection,the,or,collection,at,trends,free,store,latest,order,from,data,online,delivery,for,home",2730.88,4,801,90,"protection,policy,data",,https://www.marksandspencer.com/c/data-protection-policy,1903
"marks,accessibility,policy,help,spencer,is,what,website,the",3003.33,3,825,157,"and,legal,policies,ethical",,https://www.marksandspencer.com/c/faqs/legal-and-ethical-policies/what-is-the-mands-websites-accessibility-policy,1903
"shop,your,nearest,in,the,or,collection,at,trends,free,store,latest,order,from,online,opticians,delivery,for,home",1417,4,800,76,"campaigns,opticians",,https://www.marksandspencer.com/c/opticians?intid=GLOBAL_FOOTER_OPTICIANS_txt,1903
,3136.15,17,710,716,"partners,fashion,john,electricals,lewis,homeware,more",,https://www.johnlewis.com/,1903
,3136.15,17,708,712,"partners,fashion,john,electricals,lewis,homeware,more",,https://www.johnlewis.com/#main,1903
,3136.15,17,708,712,"partners,fashion,john,electricals,lewis,homeware,more",,https://www.johnlewis.com/#footer,1903
,1749,3,51,61,"my,account,lewis,john",,https://auth.johnlewis.com/login?state=g6Fo2SBNSHlwclNrQjUxNVBwT08xUTUzSERWWHVqSXhSTUxzWqN0aWTZIGNXaUNDZ2x2b0JQN1FFeHNrenc4MFZsdmI3ZFhhMWhBo2NpZNkgNlI2SWo3cGwwYzQyMzJReWZncGFQcnVoSHd1c0JqS1A&client=6R6Ij7pl0c4232QyfgpaPruhHwusBjKP&protocol=oauth2&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Faccount.johnlewis.com%2Fauth0%2Fcallback&scope=openid%20profile%20email&connection=ATG&audience=https%3A%2F%2Faccount-johnlewis.eu.auth0.com%2Fapi%2Fv2%2F&initialScreen=login&continue_url=%2F,1903
,1749,3,51,61,"my,account,lewis,john",,https://auth.johnlewis.com/login?state=g6Fo2SA2dXhpTHUyem9sekNZbnR0UlpKX1VVR01tbzBPTm1BSqN0aWTZIEwyUnM2Q0pnX0pxNHB2VHVUZVUzVmJKcm1hRkVCSy11o2NpZNkgNlI2SWo3cGwwYzQyMzJReWZncGFQcnVoSHd1c0JqS1A&client=6R6Ij7pl0c4232QyfgpaPruhHwusBjKP&protocol=oauth2&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Faccount.johnlewis.com%2Fauth0%2Fcallback&scope=openid%20profile%20email&connection=ATG&audience=https%3A%2F%2Faccount-johnlewis.eu.auth0.com%2Fapi%2Fv2%2F&initialScreen=login&continue_url=https%3A%2F%2Faccount.johnlewis.com%2F,1903
,1749,3,51,61,"my,account,lewis,john",,https://auth.johnlewis.com/login?state=g6Fo2SBqZ29NUnVMX2RGYzhrNFZ1YWk5VEh3dHM1YUxtcVc0d6N0aWTZIEk2Q21TNUdmc21kRjlUNnJLNHhoSW82bnJmcHlsWDIzo2NpZNkgNlI2SWo3cGwwYzQyMzJReWZncGFQcnVoSHd1c0JqS1A&client=6R6Ij7pl0c4232QyfgpaPruhHwusBjKP&protocol=oauth2&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Faccount.johnlewis.com%2Fauth0%2Fcallback&scope=openid%20profile%20email&connection=ATG&audience=https%3A%2F%2Faccount-johnlewis.eu.auth0.com%2Fapi%2Fv2%2F&initialScreen=login&continue_url=https%3A%2F%2Faccount.johnlewis.com%2Fwish-list,1903
"partners,john,lewis,your,basket",1346.77,19,657,750,"partners,john,lewis,your,basket",,https://www.johnlewis.com/basket,1903
"orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,free",2700.5,18,687,833,"partners,lewis,john",,https://www.johnlewis.com/menu,1903
"orders,john,partners,over,lewis,shop,from,at,clearance,for,delivery,on,range,our,free",2866.55,23,690,796,"offers,find,bargains,john,partners,lewis,clearance",,https://www.johnlewis.com/clearance/c6000270062,1903
"orders,john,partners,over,lewis,shop,from,at,delivery,for,on,garden,range,our,free,home",5089.5,30,835,893,"john,partners,furniture,beds,bedding,lewis,sofas,garden,tables,home",,https://www.johnlewis.com/home-garden/c500006,1903
"every,browse,discover,space,furniture,perfect,make,room,and,to,collections,at,range,now,our,home,the,lighting",5163.05,35,804,876,"john,partners,furniture,lewis,home,lighting",,https://www.johnlewis.com/furniture-lights/c9780211221,1903
"machines,john,electricals,shop,wide,laptops,orders,standard,at,washing,on,led,free,of,over,from,range,and,more,choose,lewis,delivery,for,tvs",6026.45,44,816,852,"laptops,machines,john,partners,electricals,lewis,washing,led,tvs",,https://www.johnlewis.com/electricals/c500001,1903
"of,designer,latest,john,brands,accessories,lewis,shop,women,and,from,wide,at,range,in,trends,the,clothing",5840.63,44,808,888,"clothes,online,john,fashion,uk,ladies,partners,lewis,women",,https://www.johnlewis.com/women/c50000298,1903
"today,john,shop,including,in,our,the,at,footwear,browse,latest,fashion,style,range,extensive,and,watches,men,designer,online,guides,lewis",5873,42,771,870,"john,fashion,shoes,partners,accessories,lewis,men,clothing",,https://www.johnlewis.com/men/c50000300,1903
"john,wide,orders,partners,standard,at,on,free,of,beauty,over,from,range,online,choose,brands,lewis,delivery,buy,products",5951.98,46,826,895,"beauty,fragrances,john,partners,up,lewis,make,skincare",,https://www.johnlewis.com/beauty/c50000296,1903
"clothes,baby,online,john,shoes,fashion,ranges,children,accessories,kids,shop,at,lewis,for,and,great,home",6363.63,37,805,901,"baby,girls,john,partners,beds,cots,lewis,child,boys,travel,clothing",,https://www.johnlewis.com/baby-child/c5000010,1903
"wide,equipment,our,sportswear,orders,on,free,fitness,of,over,available,view,from,range,extensive,and,men,brands,women,delivery,selection",6756.1,43,796,873,"leisure,john,partners,lewis,equipment,fitness,sports,clothing",,https://www.johnlewis.com/sport-leisure/c5000011,1903
"weddings,shop,to,our,ideas,orders,on,free,of,suitable,unique,over,special,from,range,occasions,and,birthdays,gift,personalised,delivery,for,experiences",4484.83,30,751,850,"john,partners,lewis,gifts,women,for,children,men,ideas",,https://www.johnlewis.com/gifts/c500009,1903
"by,john,brand,partners,lewis,shop,at",19637.5,18,2696,2828,"by,john,brand,partners,lewis,shop",,https://www.johnlewis.com/brands,1903
,34404.1,199,896,940,"edit,the",,https://www.johnlewis.com/content,1903
,2065,3,51,71,"my,account,lewis,john",,https://auth.johnlewis.com/login?state=g6Fo2SBpb09PejlsUjBITDN6MlJGb2hmLWZHNGhnSEt0blc0RaN0aWTZIFVjb1hrTnpPR0x6Z05LTjZzLUt6d2x3QzVWNUJLZWF3o2NpZNkgNlI2SWo3cGwwYzQyMzJReWZncGFQcnVoSHd1c0JqS1A&client=6R6Ij7pl0c4232QyfgpaPruhHwusBjKP&protocol=oauth2&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Faccount.johnlewis.com%2Fauth0%2Fcallback&scope=openid%20profile%20email&connection=ATG&audience=https%3A%2F%2Faccount-johnlewis.eu.auth0.com%2Fapi%2Fv2%2F&initialScreen=registration&continue_url=%2F,1903
,3255.28,10,711,742,"services,customer,partners,john,lewis",,https://www.johnlewis.com/customer-services,1903
"information,john,collection,lewis,at,delivery,and",1690,18,667,765,"information,services,customer,john,collection,lewis,delivery,and",,https://www.johnlewis.com/customer-services/delivery-information,1903
